d1 d2 d3
3.13039994 4.16079998 4.97440004
3.13960004 4.18240023 4.96320009
3.15680003 4.18720007 5.00320005
3.12400007 4.17119980 4.91359997
3.15840006 4.22720003 4.92159986
3.14759994 4.19999981 5.03840017
3.14840007 4.12559986 4.98239994
3.13840008 4.13840008 4.92640018
3.13120008 4.17840004 4.93279982
3.15319991 4.18800020 4.99679995
3.15039992 4.19199991 4.88640022
3.11560011 4.12639999 4.91039991
3.12759995 4.25120020 4.94399977
3.13240004 4.24560022 4.85120010
3.13919997 4.21360016 5.04160023
3.19120002 4.22480011 4.88479996
3.17560005 4.19360018 4.93440008
3.16280007 4.20480013 5.02080011
3.14039993 4.24639988 4.98080015
3.14199996 4.17840004 4.96960020
3.12240005 4.13920021 4.91839981
3.13159990 4.18639994 4.97279978
3.16639996 4.22480011 4.93440008
3.11479998 4.09439993 4.97919989
3.12159991 4.18079996 4.92000008
3.12919998 4.21040010 4.86560011
3.14199996 4.16239977 4.86560011
3.13120008 4.20959997 5.00000000
3.13080001 4.20319986 4.98719978
3.15120006 4.12160015 4.95679998
3.17000008 4.08879995 4.90560007
3.17199993 4.16079998 4.81120014
3.12039995 4.13520002 4.76319981
3.14080000 4.19680023 4.90880013
3.11560011 4.16800022 4.91039991
3.14400005 4.23759985 5.00640011
3.14280009 4.21680021 5.00479984
3.11840010 4.27040005 4.94719982
3.12879992 4.17280006 4.88159990
3.13680005 4.17679977 5.05600023
3.15359998 4.17360020 5.06720018
3.15240002 4.22639990 4.87680006
3.13879991 4.22559977 4.92159986
3.13919997 4.13999987 4.85760021
3.13479996 4.14720011 4.89440012
3.14639997 4.22559977 4.86560011
3.17000008 4.15119982 4.96479988
3.15879989 4.20160007 4.91839981
3.13120008 4.19439983 5.03520012
3.14680004 4.19600010 4.81440020
3.15680003 4.11439991 4.90880013
3.14560008 4.22639990 4.92320013
3.12520003 4.14480019 5.05439997
3.13319993 4.24079990 5.06559992
3.15520000 4.19600010 5.11999989
3.15680003 4.20639992 4.94880009
3.14120007 4.16239977 4.97599983
3.09520006 4.17519999 4.98239994
3.13000011 4.23360014 4.93279982
3.14400005 4.14879990 4.91039991
3.15199995 4.18400002 5.00640011
3.13439989 4.15119982 4.92640018
3.12680006 4.20800018 4.89440012
3.13560009 4.16559982 4.84320021
3.13639998 4.18480015 4.78560019
3.13800001 4.15040016 5.03999996
3.12360001 4.17600012 5.04799986
3.14479995 4.26240015 4.89599991
3.12240005 4.21439981 4.96320009
3.15840006 4.17600012 4.98400021
3.13919997 4.20079994 4.76000023
3.16639996 4.14480019 4.97599983
3.17600012 4.15280008 4.97919989
3.15879989 4.22800016 4.93599987
3.13400006 4.22639990 4.90880013
3.14599991 4.22639990 4.88479996
3.16919994 4.18319988 4.69280005
3.14960003 4.25040007 4.91039991
3.15680003 4.16559982 4.84959984
3.17400002 4.19119978 4.95679998
3.12479997 4.19600010 4.83680010
3.13599992 4.19119978 4.94719982
3.13039994 4.12799978 4.95520020
3.15639997 4.13920021 4.98880005
3.14159989 4.17600012 5.08160019
3.13439989 4.20319986 5.03679991
3.17039990 4.16720009 4.97440004
3.16720009 4.23600006 4.90880013
3.14759994 4.19519997 4.92159986
3.16240001 4.23999977 4.94560003
3.14960003 4.20160007 4.84159994
3.12680006 4.18079996 4.99679995
3.15039992 4.24399996 4.94560003
3.18519998 4.21280003 4.91680002
3.16919994 4.21680021 4.88640022
3.14199996 4.13840008 4.99039984
3.15440011 4.15360022 4.83519983
3.14199996 4.19920015 5.08479977
3.14960003 4.20240021 4.91839981
3.14840007 4.15920019 4.86719990
3.15840006 4.19519997 4.97279978
3.14560008 4.21600008 4.87360001
3.13879991 4.12879992 4.76800013
3.17400002 4.17199993 4.95839977
3.16039991 4.18319988 4.80959988
3.15199995 4.24399996 4.85440016
3.11120009 4.16400003 4.90399981
3.14319992 4.19680023 4.87680006
3.12680006 4.22639990 5.00000000
3.14879990 4.20720005 4.96640015
3.14120007 4.18480015 4.96159983
3.14680004 4.21840000 5.02239990
3.15799999 4.11520004 4.81279993
3.14080000 4.17280006 4.90080023
3.13639998 4.20720005 4.91359997
3.12479997 4.18559980 4.94560003
3.12400007 4.17199993 4.94880009
3.15400004 4.20720005 4.93440008
3.10240006 4.22959995 4.98559999
3.15319991 4.19280005 4.89919996
3.12240005 4.17920017 4.92479992
3.14479995 4.19360018 4.83360004
3.15680003 4.10080004 4.92799997
3.13080001 4.22720003 4.97119999
3.14400005 4.19920015 4.91520023
3.13000011 4.17679977 4.88479996
3.15599990 4.20559978 5.09759998
3.13800001 4.16160011 4.87680006
3.13840008 4.15119982 4.89440012
3.14199996 4.26480007 4.84000015
3.12960005 4.27519989 4.97760010
3.13520002 4.30000019 5.07200003
3.12599993 4.23199987 4.85760021
3.13280010 4.15999985 4.93760014
3.11520004 4.19840002 4.72959995
3.13360000 4.21600008 4.88479996
3.13199997 4.16879988 4.90880013
3.13720012 4.12879992 4.88320017
3.12479997 4.24319983 4.88159990
3.15879989 4.22559977 4.90080023
3.12479997 4.23600006 4.84959984
3.15079999 4.22559977 4.99520016
3.11680007 4.15999985 5.04320002
3.14479995 4.19439983 5.04640007
3.18079996 4.11040020 4.79360008
3.12039995 4.17999983 4.96479988
3.13360000 4.10559988 4.95679998
3.17880011 4.21120024 5.01599979
3.12680006 4.20400000 5.01119995
3.15039992 4.17600012 4.99359989
3.15960002 4.16800022 4.85599995
3.16079998 4.17999983 5.03840017
3.14400005 4.21280003 4.80480003
3.15159988 4.21600008 4.89919996
3.13159990 4.24480009 4.83519983
3.16000009 4.25759983 4.91039991
3.13639998 4.18959999 4.99520016
3.14319992 4.21040010 4.86719990
3.15120006 4.18079996 4.89599991
3.12960005 4.16720009 4.90080023
3.14800000 4.22079992 4.91200018
3.12479997 4.15999985 4.87680006
3.15159988 4.22800016 4.98400021
3.10640001 4.09919977 4.89599991
3.16160011 4.23120022 5.07520008
3.14840007 4.23839998 4.96640015
3.15039992 4.15280008 4.87519979
3.14240003 4.12480021 4.88479996
3.12919998 4.16639996 4.99200010
3.15960002 4.24319983 4.82240009
3.14199996 4.14319992 4.89760017
3.12960005 4.25279999 4.80639982
3.13120008 4.18800020 4.96320009
3.14960003 4.17199993 4.95839977
3.13520002 4.13759995 5.01919985
3.15240002 4.21280003 4.87360001
3.10999990 4.16800022 4.82399988
3.16479993 4.17600012 5.11040020
3.14319992 4.18319988 4.90240002
3.13280010 4.21680021 4.85279989
3.15599990 4.14960003 4.99840021
3.17160010 4.15119982 4.89120007
3.15639997 4.18720007 4.90080023
3.12039995 4.20400000 4.96960020
3.12639999 4.23519993 4.97919989
3.11999989 4.10160017 4.97119999
3.14800000 4.18400002 4.96960020
3.15560007 4.21759987 5.00000000
3.14800000 4.18959999 4.99039984
3.11960006 4.10239983 4.92479992
3.14680004 4.11840010 5.07840014
3.14319992 4.20160007 4.90719986
3.14000010 4.19519997 4.94399977
3.12840009 4.21040010 5.04479980
3.16799998 4.14400005 5.00640011
3.14080000 4.19759989 4.91200018
3.15000010 4.15920019 4.92479992
3.14720011 4.17920017 4.81599998
3.14840007 4.21600008 4.95359993
3.13520002 4.17040014 5.04640007
3.13000011 4.23360014 4.87360001
3.15440011 4.09439993 4.89599991
3.17680001 4.21439981 4.86560011
3.14000010 4.16319990 4.95520020
3.12879992 4.14879990 4.87039995
3.15319991 4.22160006 5.00640011
3.13919997 4.21759987 4.88479996
3.12759995 4.18160009 5.03200006
3.16039991 4.29040003 5.02720022
3.15120006 4.15759993 4.90080023
3.15120006 4.20400000 4.98880005
3.14120007 4.18879986 4.94719982
3.14240003 4.15199995 4.90560007
3.17280006 4.11759996 4.92159986
3.13800001 4.15759993 4.85440016
3.16880012 4.18240023 4.96320009
3.12240005 4.18559980 4.94399977
3.16079998 4.08239985 4.85599995
3.15560007 4.16480017 5.04640007
3.13159990 4.17199993 4.90240002
3.13759995 4.15679979 4.89120007
3.18039989 4.21840000 4.95359993
3.14960003 4.19040012 4.86399984
3.11080003 4.20959997 4.90560007
