d1 d2 d3
3.17600012 4.33599997 4.92799997
3.14800000 4.53599977 5.02400017
3.16000009 4.13600016 5.58400011
3.05999994 4.04799986 4.54400015
3.10400009 4.30399990 4.68800020
3.13599992 4.19999981 4.84800005
3.20400000 4.35200024 4.70400000
3.19600010 4.32800007 5.08799982
3.10400009 4.24800014 4.55999994
3.05200005 4.11999989 4.81599998
3.07200003 4.46400023 5.24800014
3.09599996 4.19199991 4.83199978
3.18799996 4.31199980 5.00799990
3.16000009 4.30399990 4.60799980
3.18000007 4.13600016 4.71999979
3.18000007 4.17600012 5.10400009
3.16000009 4.35200024 5.26399994
3.04399991 4.04799986 4.80000019
3.11999989 4.05600023 5.19999981
3.14400005 4.29600000 4.41599989
3.10400009 4.07999992 4.83199978
3.14800000 4.04799986 5.29600000
3.16400003 4.03999996 5.16800022
3.03200006 4.36000013 4.97599983
3.15199995 4.08799982 5.05600023
3.14400005 4.18400002 5.24800014
3.10400009 4.00799990 4.84800005
3.17600012 4.32800007 4.73600006
3.09599996 4.14400005 4.83199978
3.11999989 4.04799986 5.08799982
3.21199989 4.23199987 4.81599998
3.21600008 4.12799978 4.80000019
3.17600012 4.36000013 4.83199978
3.05599999 4.09600019 4.89599991
3.16799998 4.03999996 4.94399977
3.24399996 4.27199984 4.73600006
3.11199999 4.15199995 5.07200003
3.07599998 4.14400005 4.86399984
3.07200003 4.23199987 4.71999979
3.13199997 4.15199995 4.92799997
3.14800000 4.32000017 5.02400017
3.13199997 4.24800014 5.15199995
3.14000010 3.96799994 4.84800005
3.10400009 4.13600016 5.13600016
3.14800000 4.24800014 4.49599981
3.04800010 4.09600019 4.91200018
3.09599996 4.33599997 5.08799982
3.11599994 4.18400002 5.10400009
3.19199991 4.36000013 4.80000019
3.18000007 4.19999981 5.26399994
3.16799998 4.25600004 4.70400000
3.14000010 4.11999989 4.89599991
3.07200003 4.18400002 4.80000019
3.16000009 4.03999996 4.63999987
3.18000007 4.52799988 4.84800005
3.18000007 4.14400005 5.44000006
3.16000009 4.11999989 4.81599998
3.18000007 4.28000021 5.08799982
3.09999990 4.15999985 5.02400017
3.10400009 4.23999977 5.48799992
3.15599990 4.02400017 4.57600021
3.18000007 4.21600008 4.68800020
3.19199991 4.11999989 4.80000019
3.11999989 4.07200003 5.40799999
3.16799998 4.16800022 4.99200010
3.11999989 4.36000013 4.88000011
3.05200005 4.32000017 5.00799990
3.18400002 4.36000013 4.68800020
3.16799998 3.96000004 5.15199995
3.11199999 4.07999992 5.00799990
3.21600008 4.25600004 5.03999996
3.07999992 4.21600008 4.91200018
3.11199999 4.07999992 5.10400009
3.13599992 4.36800003 4.76800013
3.13199997 4.12799978 4.94399977
3.18799996 4.07999992 4.92799997
3.07999992 4.02400017 4.88000011
3.12400007 4.27199984 5.05600023
3.23200011 4.19999981 4.65600014
3.07599998 4.20800018 4.78399992
3.08800006 4.23999977 4.88000011
3.19199991 4.21600008 4.84800005
3.17600012 4.11199999 4.03200006
3.11999989 4.33599997 4.76800013
3.15599990 4.05600023 5.23199987
3.26399994 4.12799978 4.99200010
3.15199995 4.27199984 5.13600016
3.16799998 4.34399986 4.84800005
3.07999992 4.21600008 5.16800022
3.15199995 4.03999996 4.86399984
3.16400003 4.11199999 5.11999989
3.21199989 4.36000013 4.86399984
3.23200011 4.39200020 4.32000017
3.22399998 4.27199984 4.44799995
3.18000007 4.16800022 4.88000011
3.21600008 4.09600019 5.05600023
3.18000007 4.19999981 4.91200018
3.16400003 4.07200003 4.91200018
3.16000009 4.19199991 5.15199995
3.24799991 4.13600016 4.94399977
3.15599990 4.16800022 5.15199995
3.17600012 4.20800018 4.76800013
3.18000007 4.29600000 4.70400000
3.09599996 4.03999996 4.44799995
3.15199995 4.21600008 4.52799988
3.06399989 4.22399998 4.84800005
3.18000007 4.13600016 4.67199993
3.20000005 3.98399997 4.94399977
3.11999989 4.28800011 5.03999996
3.11199999 4.15999985 4.89599991
3.14400005 4.23999977 4.83199978
3.08400011 4.18400002 5.13600016
3.10800004 4.19999981 4.86399984
3.09999990 4.16800022 4.88000011
3.09200001 4.19199991 4.86399984
3.05999994 4.30399990 4.91200018
3.20799994 4.22399998 5.16800022
3.04800010 4.11199999 5.10400009
3.10400009 4.21600008 4.89599991
3.18799996 4.07999992 4.92799997
3.19199991 4.20800018 5.16800022
3.12800002 4.00000000 4.94399977
3.06800008 4.18400002 4.73600006
3.08800006 4.23999977 5.32800007
3.10400009 4.27199984 4.99200010
3.19600010 4.13600016 5.40799999
3.08800006 4.11199999 4.99200010
3.15599990 4.10400009 4.92799997
3.08800006 4.30399990 5.03999996
3.11599994 4.02400017 5.19999981
3.05200005 4.07200003 4.75199986
3.14800000 4.13600016 4.84800005
3.08400011 4.20800018 4.80000019
3.20000005 4.26399994 5.31199980
3.20799994 3.94400001 4.73600006
3.11599994 4.33599997 4.60799980
3.20000005 4.22399998 4.99200010
3.13599992 4.42399979 4.88000011
3.07599998 4.11199999 4.57600021
3.23600006 4.18400002 4.84800005
3.08800006 4.36800003 4.68800020
3.10800004 4.11199999 5.13600016
3.18000007 4.35200024 5.10400009
3.06399989 4.27199984 4.91200018
3.20000005 4.28800011 5.00799990
3.09200001 4.28000021 5.45599985
3.22000003 4.32000017 5.08799982
3.12800002 4.29600000 4.55999994
3.14800000 4.23199987 5.02400017
3.04800010 4.30399990 5.42399979
3.09200001 4.26399994 4.92799997
3.09200001 4.21600008 4.80000019
3.21199989 4.14400005 4.92799997
3.07599998 4.28800011 4.84800005
3.22399998 3.94400001 4.80000019
3.09599996 4.19999981 5.11999989
3.24799991 4.05600023 4.88000011
3.19199991 4.02400017 4.99200010
3.15599990 4.18400002 4.80000019
3.05999994 4.21600008 4.86399984
3.16799998 4.41599989 4.55999994
3.15599990 4.07200003 4.94399977
3.13599992 4.10400009 4.62400007
3.08800006 4.07999992 4.97599983
3.15599990 4.20800018 5.15199995
3.16000009 4.15999985 4.59200001
3.12800002 3.97600007 4.89599991
3.10400009 4.17600012 5.00799990
3.05599999 4.13600016 4.86399984
3.13199997 4.02400017 4.48000002
3.11999989 4.21600008 4.94399977
3.09200001 4.18400002 4.91200018
3.16799998 3.94400001 4.55999994
3.07200003 4.21600008 5.29600000
3.14400005 3.98399997 5.08799982
3.12400007 4.32000017 4.94399977
3.10800004 4.23199987 4.49599981
3.09999990 4.37599993 5.28000021
3.14400005 4.15199995 5.10400009
3.11199999 4.23999977 4.89599991
3.18400002 4.21600008 4.76800013
3.16799998 4.15199995 5.28000021
3.08800006 4.22399998 4.52799988
3.18400002 4.26399994 4.84800005
3.17199993 4.32800007 5.08799982
3.16400003 4.31199980 4.89599991
3.18000007 3.83200002 4.67199993
3.24799991 4.28800011 5.03999996
3.15199995 3.96799994 4.80000019
3.17600012 4.25600004 5.10400009
3.08800006 4.16800022 4.70400000
3.10400009 4.39200020 5.18400002
3.19199991 4.09600019 5.00799990
3.17199993 4.40000010 4.73600006
3.14400005 4.65600014 4.60799980
3.13199997 4.46400023 4.46400023
3.14400005 4.13600016 4.76800013
3.17600012 4.24800014 4.89599991
3.03200006 4.19999981 5.13600016
3.12400007 4.02400017 4.86399984
3.17199993 4.14400005 5.19999981
3.09200001 4.18400002 4.67199993
3.15599990 4.21600008 4.43200016
3.20799994 3.92799997 5.21600008
3.15199995 4.34399986 4.75199986
3.19600010 4.40799999 4.97599983
3.12800002 4.15199995 4.99200010
3.11999989 4.39200020 4.71999979
3.13599992 4.15999985 4.75199986
3.14800000 4.03999996 5.34399986
3.18000007 4.22399998 4.75199986
3.09200001 4.36000013 5.08799982
3.14400005 4.35200024 5.13600016
3.06800008 3.72799993 5.13600016
3.12400007 4.04799986 5.08799982
3.25200009 3.95199990 5.13600016
3.14800000 4.42399979 4.80000019
3.09599996 4.08799982 4.57600021
3.14400005 4.26399994 5.11999989
3.16400003 3.96000004 4.83199978
3.16000009 4.26399994 4.92799997
3.13199997 4.26399994 4.55999994
3.18000007 4.13600016 4.92799997
3.27999997 4.15999985 4.84800005
3.14400005 3.92799997 5.05600023
3.09200001 4.03999996 4.86399984
3.14800000 4.20800018 5.63199997
3.07200003 4.40799999 4.99200010
3.20000005 4.15999985 4.94399977
3.13599992 4.26399994 4.73600006
3.07999992 4.17600012 5.07200003
3.10800004 4.04799986 4.89599991
3.14000010 3.91199994 5.05600023
3.15599990 4.20800018 5.02400017
3.05599999 3.99200010 4.91200018
3.02800012 4.34399986 4.70400000
3.07200003 4.35200024 5.16800022
3.17199993 4.15999985 4.89599991
3.13599992 3.99200010 4.73600006
3.19199991 4.19199991 4.99200010
3.12800002 4.05600023 5.07200003
3.16400003 4.30399990 5.36000013
3.11199999 4.14400005 4.89599991
3.03200006 4.03200006 5.31199980
3.11599994 4.19199991 4.76800013
3.09599996 4.07200003 4.67199993
3.09599996 4.23199987 4.73600006
3.18000007 4.36800003 4.94399977
3.17199993 4.17600012 5.03999996
3.18799996 4.26399994 5.05600023
3.20799994 4.24800014 5.02400017
3.18400002 3.96799994 4.57600021
3.20400000 4.10400009 4.57600021
3.05200005 4.29600000 4.80000019
3.06399989 4.04799986 4.96000004
3.05200005 4.11999989 4.89599991
3.14400005 3.96799994 4.73600006
3.15599990 4.11199999 5.24800014
3.20000005 4.12799978 4.99200010
3.15599990 4.23999977 4.68800020
3.12800002 4.16800022 4.62400007
3.27200007 4.15999985 5.29600000
3.12800002 4.08799982 4.48000002
3.08800006 4.16800022 5.36000013
3.07999992 4.12799978 5.28000021
3.15599990 4.07999992 4.89599991
3.02800012 4.26399994 5.11999989
3.13599992 4.23199987 4.80000019
3.21600008 4.19199991 5.29600000
3.10800004 4.36800003 5.39200020
3.05999994 4.51200008 4.83199978
3.06399989 4.09600019 4.84800005
3.14400005 4.36800003 5.23199987
3.25600004 4.18400002 5.13600016
3.18400002 4.21600008 5.00799990
3.14800000 4.09600019 4.65600014
3.12400007 4.23999977 4.75199986
3.10400009 4.22399998 5.13600016
3.17199993 4.36000013 5.18400002
3.11599994 4.07999992 4.88000011
3.18000007 4.03999996 5.07200003
3.09599996 4.07200003 5.10400009
3.10800004 4.09600019 4.62400007
3.19199991 4.12799978 5.31199980
3.16000009 4.24800014 5.26399994
3.18799996 4.15199995 5.29600000
3.09999990 4.28800011 4.94399977
3.03600001 4.20800018 4.70400000
3.16799998 4.20800018 5.10400009
3.11999989 4.11999989 4.92799997
3.07599998 4.17600012 4.83199978
3.10400009 4.00000000 5.00799990
3.17199993 4.06400013 4.62400007
3.09999990 4.24800014 5.13600016
3.00799990 4.25600004 4.65600014
3.06800008 4.22399998 4.73600006
3.12800002 4.38399982 4.62400007
3.07999992 4.26399994 4.84800005
3.11999989 4.42399979 4.78399992
3.11599994 4.07999992 4.83199978
3.08800006 4.15999985 5.37599993
3.21199989 4.35200024 4.73600006
3.09200001 4.27199984 4.91200018
3.09999990 4.26399994 4.75199986
3.12400007 4.28800011 4.96000004
3.16400003 4.01599979 4.88000011
3.22399998 4.33599997 4.99200010
3.09599996 4.35200024 4.94399977
3.14000010 4.28000021 4.96000004
3.18799996 4.19199991 4.46400023
3.18799996 4.17600012 5.11999989
3.09599996 4.03999996 4.83199978
3.23600006 4.23999977 5.15199995
3.25600004 4.15999985 4.92799997
3.05200005 4.19199991 4.80000019
3.08400011 4.11199999 4.86399984
3.04399991 4.28000021 4.84800005
3.15199995 4.34399986 4.97599983
3.10800004 4.17600012 4.94399977
3.13599992 4.41599989 4.81599998
3.13599992 4.30399990 5.18400002
3.07999992 4.15999985 4.75199986
3.14000010 4.19999981 4.60799980
3.14400005 4.36800003 5.10400009
3.08400011 4.08799982 4.84800005
3.15599990 4.36800003 5.10400009
3.15199995 4.25600004 5.07200003
3.08400011 4.08799982 5.11999989
3.07599998 4.18400002 4.71999979
3.20400000 4.19199991 4.83199978
3.15599990 3.94400001 5.02400017
3.11199999 4.23199987 5.15199995
3.07599998 4.21600008 5.08799982
3.09599996 4.01599979 4.96000004
3.19600010 4.09600019 5.08799982
3.17199993 4.09600019 4.84800005
3.11999989 4.05600023 4.73600006
3.24799991 4.07200003 5.24800014
3.15599990 4.05600023 4.81599998
3.16799998 4.08799982 4.99200010
3.17199993 4.09600019 4.70400000
3.16799998 4.19199991 4.70400000
3.19600010 3.94400001 4.94399977
3.09599996 4.03200006 4.96000004
3.23200011 3.95199990 5.21600008
3.07599998 4.11199999 5.16800022
3.06800008 4.08799982 4.49599981
3.07599998 4.23999977 4.75199986
3.24399996 4.39200020 4.83199978
3.10800004 4.32000017 4.88000011
3.14400005 4.03999996 5.23199987
3.14400005 4.24800014 4.73600006
3.16000009 4.18400002 5.15199995
3.13599992 4.32800007 4.99200010
3.16400003 4.48000002 4.88000011
3.16000009 4.34399986 4.92799997
3.14000010 4.29600000 4.92799997
3.08400011 4.19199991 5.19999981
3.05599999 4.35200024 5.31199980
3.14000010 4.23199987 5.03999996
3.11599994 3.90400004 4.80000019
3.09599996 4.15199995 4.99200010
3.05999994 4.25600004 4.86399984
3.20799994 3.94400001 5.21600008
3.18000007 4.05600023 5.28000021
3.18400002 4.51200008 5.16800022
3.14000010 4.32800007 5.11999989
3.12400007 4.15999985 5.34399986
3.13199997 4.22399998 4.81599998
3.18000007 4.15999985 4.97599983
3.19600010 4.01599979 4.99200010
3.07599998 4.08799982 5.13600016
3.18799996 4.15199995 4.76800013
2.99200010 4.11199999 4.70400000
3.17600012 4.28800011 4.89599991
3.19199991 4.15199995 4.62400007
3.11599994 4.32800007 4.65600014
3.16799998 4.05600023 4.84800005
3.20400000 4.51200008 5.00799990
3.10400009 4.32800007 4.91200018
3.05599999 4.18400002 4.28800011
3.15599990 4.23999977 4.96000004
3.19600010 4.23199987 5.39200020
3.09599996 3.96799994 4.75199986
3.15599990 3.98399997 5.31199980
3.22000003 4.06400013 4.96000004
3.23200011 4.07200003 5.10400009
3.14400005 3.97600007 4.89599991
3.18799996 4.00000000 5.21600008
3.18400002 4.12799978 4.71999979
3.08800006 4.35200024 4.55999994
3.11199999 4.11999989 5.11999989
3.14400005 4.15199995 5.08799982
3.25200009 4.28000021 5.36000013
3.15199995 4.31199980 4.68800020
3.13599992 4.23199987 4.96000004
3.17600012 4.13600016 5.03999996
3.17600012 4.14400005 5.28000021
3.16000009 4.28800011 4.91200018
3.15199995 4.23199987 4.75199986
3.14000010 4.07200003 4.17600012
3.19199991 4.13600016 4.71999979
3.11999989 3.94400001 5.72800016
3.18799996 4.34399986 4.60799980
3.16000009 4.15199995 4.54400015
3.06800008 4.10400009 5.05600023
3.08400011 4.00000000 4.88000011
3.09999990 4.19199991 4.96000004
3.11199999 4.14400005 5.02400017
3.26799989 4.54400015 5.34399986
3.14800000 4.19999981 5.00799990
3.13199997 4.24800014 4.92799997
3.21600008 4.36800003 5.19999981
3.18400002 4.25600004 5.34399986
3.23200011 4.22399998 5.29600000
3.14400005 4.19999981 4.91200018
3.09200001 3.99200010 4.94399977
3.18000007 4.16800022 5.71199989
3.14400005 4.18400002 4.60799980
3.06399989 4.08799982 5.10400009
3.03999996 4.31199980 4.99200010
3.20000005 4.18400002 4.57600021
3.15599990 4.07999992 4.80000019
3.13599992 4.36000013 4.51200008
3.20000005 4.12799978 4.41599989
3.14800000 4.09600019 4.57600021
3.04800010 4.28800011 4.71999979
3.12800002 3.99200010 4.80000019
3.12800002 4.07200003 4.49599981
3.21199989 4.07200003 5.07200003
3.19600010 3.98399997 4.68800020
3.18400002 4.06400013 4.84800005
3.05200005 4.03999996 4.88000011
3.27200007 4.30399990 5.16800022
3.19600010 4.21600008 4.89599991
3.13599992 4.23199987 4.80000019
3.13599992 4.27199984 4.73600006
3.18000007 4.20800018 5.03999996
3.07999992 4.14400005 5.23199987
3.07999992 4.17600012 4.91200018
3.20799994 4.11999989 4.99200010
3.07999992 4.16800022 4.81599998
3.00000000 4.23199987 4.94399977
3.19600010 4.22399998 4.55999994
3.20000005 4.16800022 4.88000011
3.13199997 3.90400004 4.92799997
3.19199991 4.22399998 4.99200010
3.18400002 4.00799990 4.99200010
3.10800004 4.36800003 4.86399984
3.16799998 4.29600000 4.75199986
3.13199997 4.35200024 5.29600000
3.15199995 4.11999989 5.44000006
3.20000005 4.31199980 5.11999989
3.13199997 4.28000021 4.96000004
3.16799998 4.19199991 5.16800022
3.25600004 4.08799982 4.59200001
3.07599998 4.21600008 4.88000011
3.06800008 4.11999989 4.86399984
3.21600008 4.20800018 4.41599989
3.17199993 4.16800022 5.11999989
3.18400002 4.00000000 4.84800005
3.17199993 4.35200024 4.48000002
3.09599996 4.31199980 4.75199986
3.06800008 4.36800003 4.59200001
3.18000007 4.36800003 4.78399992
3.14800000 3.75999999 5.15199995
2.97199988 4.08799982 5.56799984
3.07999992 3.93600011 4.86399984
3.17199993 4.22399998 5.03999996
3.09599996 4.28000021 5.31199980
3.09999990 4.21600008 4.73600006
3.20799994 4.25600004 4.70400000
3.11199999 4.06400013 4.67199993
3.20400000 4.21600008 4.91200018
3.14400005 4.15199995 4.80000019
3.15599990 4.16800022 5.05600023
3.16000009 4.23999977 4.88000011
3.11599994 4.26399994 5.08799982
3.16000009 4.13600016 4.83199978
3.12400007 4.43200016 4.52799988
3.14400005 4.07200003 4.78399992
3.11199999 4.01599979 4.78399992
3.20000005 4.43200016 5.26399994
3.26399994 4.32800007 5.02400017
3.16799998 4.19199991 4.60799980
3.10400009 4.31199980 4.63999987
3.09200001 4.40000010 4.97599983
3.18000007 4.17600012 5.02400017
3.16000009 4.05600023 5.13600016
3.17199993 4.23999977 5.07200003
3.05599999 4.36800003 5.00799990
3.11599994 4.27199984 4.80000019
3.13199997 4.13600016 4.68800020
3.09999990 4.28000021 5.11999989
3.16400003 4.24800014 4.62400007
3.05999994 4.51200008 4.99200010
3.14800000 4.14400005 4.88000011
3.22000003 4.25600004 4.92799997
3.09200001 4.11999989 5.16800022
3.16799998 4.21600008 5.08799982
3.05599999 4.24800014 4.91200018
3.17199993 4.22399998 5.10400009
3.10400009 4.26399994 5.18400002
3.17199993 4.17600012 4.62400007
3.10800004 4.19999981 5.28000021
3.20799994 4.15199995 5.28000021
3.14400005 4.27199984 4.86399984
3.18000007 4.03200006 4.94399977
3.20000005 4.03200006 4.89599991
3.14800000 4.29600000 5.18400002
3.16400003 4.06400013 4.71999979
3.21199989 4.15999985 4.49599981
3.16000009 4.01599979 4.60799980
3.12400007 4.42399979 4.54400015
2.98799992 4.19199991 5.36000013
3.07599998 4.08799982 4.46400023
3.14400005 4.11999989 5.34399986
3.12400007 4.23999977 4.63999987
3.09200001 4.07999992 4.92799997
3.04399991 4.21600008 5.28000021
3.17600012 4.15999985 4.38399982
3.14400005 4.24800014 4.57600021
3.14800000 4.19199991 5.13600016
3.12400007 4.20800018 4.57600021
3.06800008 4.15199995 4.71999979
3.09599996 4.00000000 5.10400009
3.09999990 4.03200006 4.55999994
3.16400003 4.15199995 5.32800007
3.10400009 4.33599997 5.28000021
3.09599996 4.15999985 5.18400002
3.05200005 4.00000000 4.43200016
3.11599994 4.05600023 4.86399984
3.25200009 4.09600019 4.91200018
3.10400009 4.18400002 4.84800005
3.18400002 4.08799982 4.73600006
3.17600012 4.26399994 4.83199978
3.08400011 4.32000017 4.97599983
3.15599990 4.33599997 5.18400002
3.15199995 4.45599985 4.80000019
3.11999989 4.08799982 5.21600008
3.09999990 4.07999992 4.86399984
3.08800006 4.31199980 4.41599989
3.11599994 4.17600012 4.96000004
3.13199997 4.33599997 4.84800005
3.10800004 4.39200020 5.15199995
3.18799996 4.00000000 5.16800022
3.17199993 4.11199999 4.68800020
3.15599990 4.36000013 4.94399977
3.09599996 4.13600016 5.10400009
3.12800002 4.36800003 4.89599991
3.14000010 4.16800022 4.88000011
3.12400007 4.47200012 4.71999979
3.10400009 4.44799995 5.16800022
3.08800006 4.22399998 4.54400015
3.21600008 4.27199984 4.83199978
3.14400005 4.35200024 4.92799997
3.15199995 4.28000021 5.07200003
3.14800000 4.18400002 4.96000004
3.17600012 4.18400002 4.92799997
3.23600006 3.89599991 5.16800022
3.16000009 4.11999989 4.97599983
3.17199993 4.16800022 4.75199986
3.18000007 4.15999985 4.75199986
3.18000007 4.19999981 4.70400000
3.09599996 4.24800014 5.08799982
3.14000010 3.93600011 5.10400009
3.15199995 4.19199991 5.02400017
3.12800002 4.32800007 4.60799980
3.07200003 4.11999989 4.91200018
3.20000005 4.41599989 5.40799999
3.17600012 4.04799986 5.08799982
3.11599994 4.15999985 5.00799990
3.19199991 4.30399990 5.32800007
3.03600001 4.30399990 4.97599983
3.15599990 4.20800018 4.71999979
3.18000007 4.20800018 5.16800022
3.17600012 4.12799978 4.48000002
3.07999992 4.32800007 4.81599998
3.18400002 4.07999992 4.75199986
3.13599992 4.34399986 4.68800020
3.08400011 3.94400001 5.18400002
3.21199989 4.14400005 5.13600016
3.10400009 4.33599997 4.67199993
3.11199999 4.27199984 4.80000019
3.11599994 4.13600016 4.86399984
3.13599992 4.21600008 5.07200003
3.23200011 4.25600004 4.44799995
3.14800000 4.08799982 4.71999979
3.18400002 4.23199987 5.39200020
3.14400005 4.12799978 4.99200010
3.09200001 4.22399998 4.76800013
3.18000007 4.31199980 4.91200018
3.17600012 4.08799982 4.70400000
3.17199993 4.28800011 4.99200010
3.14800000 4.22399998 5.11999989
3.20799994 4.18400002 5.51999998
3.07999992 4.15199995 5.21600008
3.09999990 4.08799982 5.26399994
3.20799994 4.24800014 4.63999987
3.04399991 4.18400002 4.76800013
