d1 d2 d3
3.14418411 4.19617605 4.91336012
3.13934398 4.19488001 4.94081593
3.13957191 4.18212795 4.93156815
3.13997197 4.18151188 4.93329620
3.14204407 4.18224001 4.92987204
3.14156795 4.19130421 4.91972780
3.14020801 4.19259214 4.91636801
3.14374399 4.19382381 4.92233610
3.14121199 4.19171190 4.93569613
3.14065599 4.18768787 4.92414379
3.14059210 4.19420004 4.94393587
3.13759995 4.18733597 4.94393587
3.14131999 4.18406391 4.94273615
3.14084005 4.18419218 4.93539190
3.14335203 4.19221592 4.93088007
3.14336395 4.18916798 4.93395185
3.14069200 4.19417620 4.93928003
3.14236808 4.18411207 4.94646406
3.14138794 4.19087982 4.92932796
3.14221597 4.18855190 4.92795181
3.13830400 4.19069576 4.93071985
3.14353991 4.18796778 4.92390394
3.13898802 4.18723202 4.93259192
3.14063597 4.18188000 4.92041588
3.14026403 4.18221617 4.93193579
3.14113212 4.19420815 4.93345594
3.14099193 4.19360781 4.93696022
3.14284801 4.19863176 4.92672014
3.14108396 4.19195223 4.94536018
3.14026809 4.18759203 4.94057608
3.14237189 4.17899179 4.92649603
3.13908410 4.18869591 4.95571184
3.14402795 4.19180012 4.93403196
3.14108396 4.19078398 4.93264008
3.14041209 4.18839216 4.93991995
3.14237595 4.18908024 4.93179178
3.14493990 4.19061613 4.94407988
3.14167595 4.18675995 4.94244814
3.13976407 4.18626404 4.93215990
3.14330792 4.18708801 4.92505598
3.14169192 4.18120003 4.93891191
3.13889194 4.19446421 4.93649578
3.14124393 4.18755198 4.93363190
3.13914394 4.19053602 4.94123220
3.13917589 4.19586420 4.94486380
3.14177203 4.18781614 4.92223978
3.14058399 4.18915176 4.91943979
3.14054799 4.18860817 4.93244791
3.14119601 4.18193579 4.92827177
3.14323211 4.18876791 4.93307209
3.14211988 4.19637585 4.94084787
3.14178801 4.18836784 4.93787193
3.14019203 4.19131184 4.93579197
3.14104009 4.18879986 4.93172789
3.14076400 4.18559217 4.92259216
3.13955593 4.18212795 4.93721581
3.14282799 4.19059992 4.94283199
3.14242792 4.19103193 4.94510412
3.14376402 4.19357586 4.92553616
3.14084411 4.19083977 4.91897583
3.14034390 4.19160795 4.92611217
3.13894796 4.18718386 4.95412779
3.14175200 4.19858408 4.92683220
3.14375591 4.18966389 4.92008018
3.14052010 4.19478416 4.93735981
3.14300394 4.18885612 4.94220781
3.14546800 4.19195223 4.94638395
3.14029598 4.19409609 4.94651222
3.14244795 4.19134378 4.93780804
3.14240408 4.19014406 4.93279982
3.14384007 4.18939209 4.94353580
3.14245200 4.19599199 4.93692780
3.14119196 4.18911219 4.93003178
3.13964009 4.19159222 4.93452787
3.14014792 4.18559980 4.93822384
3.14522791 4.18491983 4.92710400
3.14372802 4.18566418 4.93969584
3.14004803 4.19178391 4.93639994
3.14052796 4.19046402 4.92953587
3.13899207 4.18466377 4.93097591
3.14150000 4.19116783 4.93070412
3.14002800 4.19418383 4.92280006
3.14153600 4.19077587 4.92942381
3.14290404 4.19204807 4.92796803
3.14126801 4.18720818 4.93103981
3.14240789 4.18886423 4.92332792
3.14192009 4.18840790 4.92921591
3.13911200 4.18873596 4.94201612
3.14197206 4.19597578 4.93337584
3.14127207 4.19368792 4.93979216
3.13909197 4.18695211 4.93891191
3.14036012 4.18018389 4.93051195
3.14192390 4.19439220 4.94259214
3.14202809 4.18344784 4.94414377
3.14013600 4.19214392 4.93606377
3.14168406 4.19091988 4.93215990
3.14296794 4.19131184 4.93345594
3.13879991 4.18746424 4.93135977
3.14265990 4.19123983 4.93321609
3.14549589 4.19250393 4.94486380
3.14041209 4.19356012 4.94321585
3.14163995 4.18351984 4.93107224
3.14159989 4.18864012 4.93607998
3.14346004 4.19235182 4.93368006
3.14284396 4.19456816 4.94776011
3.14113593 4.18658400 4.93374395
3.14136410 4.19448805 4.93700790
3.14070010 4.18448019 4.92777586
3.13884807 4.18920803 4.92740822
3.14166808 4.19251204 4.94337606
3.14168811 4.19168806 4.94055986
3.14515591 4.19032001 4.93591976
3.13991189 4.19427204 4.92750406
3.14183593 4.18652821 4.92518377
3.14368010 4.18996811 4.93775988
3.14027596 4.18633604 4.93520021
3.14321208 4.18996811 4.92705584
3.14337993 4.18603992 4.94222403
3.14210010 4.19014406 4.93521595
3.14252400 4.19117594 4.94315195
3.13896394 4.19400787 4.93782377
3.14376402 4.19040823 4.94723177
3.14249992 4.18800020 4.93646383
3.14312792 4.19442415 4.93062401
3.13960791 4.18204021 4.93641615
3.14139605 4.19680023 4.94243193
3.13766003 4.18599176 4.93708801
3.14102411 4.18895197 4.93227196
3.14204001 4.19016790 4.95185614
3.14135194 4.18445587 4.92912006
3.14057207 4.18955994 4.93468809
3.14361191 4.18995190 4.94307184
3.14263606 4.18778419 4.93665600
3.14075589 4.18590403 4.93969584
3.14207196 4.19284010 4.92457581
3.14180398 4.18728018 4.93158388
3.14473605 4.19077587 4.93128014
3.14125204 4.18451977 4.93222380
3.14281988 4.18144798 4.93771219
3.13911605 4.18702412 4.93767977
3.14057589 4.18648005 4.93465614
3.14317989 4.18255186 4.93316793
3.13932395 4.18978405 4.93534422
3.14076805 4.18563223 4.92732811
3.14301205 4.19054413 4.94036818
3.14160800 4.19137621 4.93699217
3.14095592 4.18812799 4.93324804
3.14338803 4.19083214 4.94723177
3.14120793 4.19170380 4.92958403
3.14227200 4.18864822 4.93102407
3.14206409 4.19327211 4.92588806
3.14242792 4.18766403 4.93156815
3.14287591 4.18571186 4.94388819
3.14052796 4.19711208 4.94172812
3.14120007 4.18552017 4.94470406
3.13999200 4.19188786 4.93796778
3.13999200 4.18963194 4.93577623
3.13760805 4.19086409 4.93689585
3.14163208 4.19422388 4.93206406
3.14432001 4.18485594 4.94161606
3.14052010 4.18448782 4.93662405
3.14443588 4.19126415 4.94863987
3.14594793 4.19110394 4.93513584
3.14213204 4.19132805 4.93257618
3.14102411 4.18921614 4.92975998
3.14122009 4.19219208 4.93828821
3.14239597 4.18250418 4.93638420
3.14184809 4.18856812 4.93011189
3.14358401 4.18611193 4.93100786
3.13943601 4.18995190 4.92830420
3.14349604 4.19313622 4.93769598
3.14218402 4.19032001 4.93937588
3.14277196 4.18920803 4.92872000
3.14146805 4.18660021 4.92931223
3.14249611 4.19038391 4.94744015
3.13948798 4.18657589 4.92963219
3.14411211 4.19331217 4.93361616
3.14221191 4.18273592 4.93892813
3.13811207 4.19474411 4.94625616
3.14153194 4.19244814 4.92830420
3.14434791 4.18525600 4.94027185
3.14224792 4.18151999 4.92972803
3.14369988 4.18644810 4.94401598
3.14210796 4.19174385 4.93304014
3.14006400 4.19637585 4.93366385
3.14161611 4.18898392 4.93326378
3.14299989 4.18688822 4.92347193
3.14045596 4.19101620 4.92632008
3.13894796 4.19319201 4.91678381
3.14116001 4.18244791 4.91689587
3.14168811 4.19297600 4.93046379
3.14280009 4.18347216 4.93156815
3.13952804 4.18616009 4.94499207
3.14268398 4.19163990 4.93865585
3.14271593 4.19157600 4.92560005
3.13814807 4.18804789 4.93763208
3.14264393 4.19082403 4.93292809
3.14107609 4.18377590 4.92280006
3.14135194 4.18480778 4.92793608
3.13985610 4.18663216 4.94379187
3.14338398 4.19001579 4.92204809
3.13956809 4.19125605 4.92615986
3.14041209 4.18843985 4.93052816
3.14230800 4.19175196 4.92427206
3.14385200 4.19460821 4.93422413
3.14279604 4.18351984 4.93961620
3.14038396 4.18993616 4.93688011
3.13866401 4.18540001 4.92990398
3.14212394 4.18164015 4.93633604
3.14067602 4.18467999 4.92641592
3.14122796 4.19164801 4.91876793
3.14217591 4.19407177 4.94091177
3.14462805 4.19097614 4.92169619
3.14265990 4.18412018 4.94054413
3.14000010 4.18662405 4.93995190
3.14215589 4.18633604 4.92854404
3.14314008 4.18957615 4.92840004
3.14297605 4.19176817 4.93756819
3.14260006 4.18622398 4.92883205
3.13817191 4.18757582 4.94022417
3.13978791 4.18983221 4.92888021
3.14158797 4.19111204 4.92580795
3.14019990 4.18548822 4.93296003
3.14452410 4.18569613 4.93839979
3.13995194 4.18767214 4.93036795
3.13776803 4.19255209 4.92942381
3.14111209 4.18599176 4.93566418
3.14562392 4.19271183 4.94171190
3.14195991 4.19382381 4.93344021
3.14359999 4.19038391 4.94152021
3.14230800 4.18628788 4.94356823
3.14205599 4.18444777 4.93311977
3.14126801 4.19165611 4.94980812
3.14029598 4.19416809 4.94180822
3.14232802 4.18823195 4.93950415
3.13899589 4.18474388 4.93667221
3.14217591 4.19095182 4.93681622
3.14130402 4.18972778 4.93793583
3.14095998 4.18745613 4.94798422
3.14319611 4.19314384 4.92932796
3.14192009 4.18577623 4.92788792
3.14097595 4.19103193 4.94201612
3.13938808 4.18963194 4.93558407
3.14276409 4.18845606 4.91694403
3.14018798 4.18686390 4.93054390
3.14047194 4.18582392 4.92990398
3.14187193 4.19046402 4.93977594
3.14068389 4.18936777 4.93132782
3.14362001 4.19195986 4.93900824
3.14181995 4.19527197 4.94323206
3.14206004 4.19237614 4.93585587
3.14297605 4.18084812 4.92001581
3.13940811 4.18833590 4.93198395
3.14005995 4.19220018 4.95260811
3.14251995 4.18779182 4.94155216
3.14200807 4.19382381 4.92076778
3.13895607 4.18848801 4.93235207
3.14535999 4.19008780 4.93548822
3.14150810 4.18844795 4.93446398
3.14177203 4.18307209 4.92596817
3.14114404 4.18422413 4.91217613
3.13714790 4.18972015 4.92580795
3.14017200 4.18680811 4.94324780
3.13982391 4.18996811 4.94471979
3.14077592 4.18642378 4.93761587
3.13911605 4.19360781 4.94148779
3.14091611 4.18627214 4.94139194
3.14276791 4.19119978 4.93576002
3.14122796 4.19794416 4.94054413
3.14062405 4.18836021 4.92967987
3.14086795 4.18798399 4.93667221
3.14396405 4.18846416 4.93408012
3.14141989 4.19458389 4.92278385
3.14429212 4.18525600 4.92902422
3.14022803 4.18587208 4.96087980
3.14006805 4.18767214 4.92784023
3.14025211 4.18616819 4.94262409
3.14222789 4.18886423 4.92502403
3.14350390 4.19191217 4.93241596
3.14170790 4.18724823 4.93356800
3.14244795 4.18022394 4.94518423
3.14247990 4.17946386 4.94528008
3.14454389 4.18875980 4.92246389
3.14014792 4.19536781 4.92486382
3.14075589 4.18756819 4.94132805
3.14134002 4.19091988 4.94081593
3.14255595 4.19101620 4.94870377
3.13843989 4.18599176 4.93187189
3.13940001 4.18599987 4.92955208
3.14128804 4.18541622 4.95006418
3.14017606 4.19123220 4.94352007
3.14227200 4.18717623 4.93864012
3.14091611 4.18790388 4.93387222
3.14158010 4.18961620 4.93763208
3.14161611 4.18658400 4.94793606
3.14321589 4.19355202 4.93787193
3.14005208 4.19165611 4.93897581
3.14179206 4.18146420 4.93017578
3.14000010 4.19615221 4.93473577
3.14177203 4.18794394 4.93627214
3.14188409 4.18908787 4.92952013
3.14186406 4.19059181 4.93987179
3.14258409 4.19299221 4.92424011
3.14298391 4.18660784 4.93022394
3.14226794 4.19155979 4.92833614
3.14262009 4.19409609 4.94161606
3.14026809 4.19385576 4.94100809
3.14403200 4.18722391 4.94196796
3.14086390 4.19134378 4.92867184
3.14182401 4.18885612 4.92430401
3.14052796 4.17957592 4.93523216
3.14162803 4.19208002 4.92777586
3.14362407 4.18614388 4.94553614
3.14419198 4.18647194 4.92992020
3.14161205 4.18928814 4.93272018
3.14070392 4.18921614 4.93391991
3.14094806 4.19137621 4.93286419
3.14214802 4.18092012 4.94615984
3.13870406 4.19131184 4.94475222
3.14234400 4.18643188 4.93337584
3.14247203 4.19363213 4.93132782
3.13813591 4.19298410 4.92563200
3.13923192 4.19512796 4.93230391
3.14308000 4.18976021 4.93147182
3.14063191 4.18692780 4.92364788
3.13969207 4.19231987 4.93931198
3.14345193 4.19261599 4.93476820
3.13893199 4.18991995 4.92404795
3.14088392 4.18831205 4.92619181
3.14176393 4.18845606 4.92425585
3.14206004 4.19113588 4.93270397
3.14144397 4.19266415 4.94032001
3.14072394 4.18213606 4.92785597
3.14277196 4.18746424 4.93959999
3.14300394 4.19709587 4.93624020
3.13909197 4.18895197 4.95107222
3.14084411 4.18546391 4.94121599
3.14275193 4.19165611 4.92343998
3.14265203 4.19134378 4.94001579
3.14303994 4.19119215 4.95001602
3.14088011 4.18601608 4.93006420
3.14105606 4.18572807 4.93147182
3.14078808 4.18916798 4.93783998
3.14111996 4.19114399 4.94339180
3.14107609 4.19084787 4.92195177
3.14332008 4.19286394 4.94248009
3.14053607 4.18813610 4.94035196
3.14276004 4.19834423 4.95076799
3.14236403 4.18508816 4.93673611
3.14023590 4.19282389 4.93663979
3.14050388 4.19379997 4.92347193
3.13932800 4.18947220 4.93428802
3.14114404 4.18839979 4.92907190
3.14158392 4.19356823 4.93374395
3.14241600 4.18493605 4.93540812
3.14060402 4.18511200 4.94121599
3.14292002 4.18180799 4.93540812
3.14195991 4.18291998 4.93483210
3.13929605 4.18688822 4.94422388
3.14230394 4.18616009 4.93169594
3.13688803 4.18716002 4.93460798
3.13911605 4.19423199 4.92575979
3.14275599 4.18200779 4.93232012
3.14332795 4.18852806 4.94614410
3.14054799 4.18652821 4.94009590
3.14292789 4.18294382 4.93183994
3.14273190 4.18715191 4.95161581
3.14199996 4.19401598 4.94118404
3.14042807 4.18607998 4.94203186
3.13798404 4.18716002 4.93604803
3.14423203 4.18611193 4.92777586
3.14454794 4.19111204 4.94884777
3.14318800 4.18546391 4.92840004
3.14173603 4.19449615 4.93631983
3.14223599 4.18677616 4.93905592
3.13962007 4.18844795 4.93520021
3.14303589 4.19673586 4.93296003
3.14062810 4.18900013 4.92718410
3.14269209 4.18399191 4.93809605
3.14338803 4.18794394 4.94646406
3.14025211 4.18956804 4.94241619
3.14168406 4.18960810 4.92966413
3.14240003 4.18680811 4.93705606
3.14232397 4.19295216 4.93631983
3.14341593 4.18820810 4.93993616
3.14246392 4.18996811 4.94907188
3.14024401 4.18926382 4.93747187
3.14391208 4.19245577 4.94390392
3.13947606 4.18413591 4.92942381
3.14518404 4.19274378 4.94603205
3.14145994 4.18574381 4.92568016
3.14263201 4.18648005 4.93091202
3.14152002 4.18526411 4.94433594
3.14667201 4.18179178 4.93420792
3.14239597 4.19003201 4.92867184
3.13961601 4.19228792 4.92982388
3.14085197 4.19125605 4.93273592
3.14034009 4.19017601 4.93532801
3.14183998 4.19484806 4.92993593
3.14357591 4.18410397 4.94464016
3.14188790 4.18297577 4.94935989
3.14284801 4.19273615 4.92852783
3.14346790 4.19042397 4.92798424
3.14361596 4.19112778 4.93537617
3.14364791 4.18180799 4.93878412
3.14378405 4.18381596 4.94228792
3.14316797 4.18761587 4.93031979
3.14204407 4.19113588 4.93388796
3.14000797 4.18772793 4.93441582
3.14236403 4.19685602 4.93094397
3.14159608 4.19062424 4.93767977
3.13834000 4.19005585 4.92196798
3.14255190 4.18907213 4.94014406
3.14328003 4.18265581 4.92819214
3.14136791 4.19004822 4.92863989
3.14119196 4.19198418 4.93337584
3.14188004 4.19076014 4.94990396
3.14172006 4.18472815 4.93819189
3.14146399 4.19231176 4.93371201
3.14289188 4.18998384 4.93993616
3.14254403 4.18536806 4.94300795
3.14068389 4.18936014 4.93756819
3.14264011 4.19115210 4.93120003
3.14473605 4.18329620 4.93582392
3.14326000 4.19116783 4.93153620
3.14182401 4.19434404 4.94963217
3.14289188 4.19183207 4.92251205
3.14250803 4.19856787 4.94271994
3.14356804 4.18688822 4.94043207
3.14055991 4.19015980 4.92647982
3.14134789 4.18925619 4.93852806
3.14329195 4.18151188 4.93281603
3.13879991 4.19133615 4.93846416
3.14120793 4.19504023 4.92604780
3.14104390 4.18085623 4.94572783
3.13957596 4.18682384 4.92432022
3.14188790 4.18637609 4.93988800
3.14470792 4.19095993 4.93889618
3.14254808 4.18746424 4.93569613
3.14329195 4.18696785 4.93142414
3.14231992 4.18456793 4.93620777
3.13959599 4.18868017 4.92851210
3.14293194 4.18792009 4.93585587
3.13955593 4.18582392 4.95068789
3.14292407 4.18856812 4.93720007
3.14151192 4.18096781 4.93633604
3.13795209 4.18729591 4.94156790
3.14119196 4.18968010 4.93552017
3.14235997 4.18255997 4.93363190
3.14155602 4.19357586 4.93937588
3.14011192 4.19470406 4.93358421
3.14154792 4.19175196 4.93227196
3.14169598 4.18818378 4.93129587
3.14005995 4.18315220 4.94060802
3.14248800 4.19206381 4.93668795
3.14172411 4.19577599 4.92270422
3.14152789 4.19228792 4.93468809
3.13940811 4.20200777 4.94374418
3.14330411 4.18515205 4.94060802
3.14132404 4.19159222 4.93844795
3.14197612 4.18161583 4.93507195
3.14363194 4.18916798 4.94163179
3.14074397 4.18400812 4.93371201
3.14048004 4.18474388 4.93619204
3.14267993 4.18572807 4.92187214
3.13939190 4.18513584 4.93094397
3.14260793 4.19741583 4.92657614
3.13952804 4.18865585 4.93564796
3.13904810 4.19378424 4.92793608
3.14198399 4.19244003 4.94081593
3.14070392 4.18781614 4.92755222
3.14254403 4.19345617 4.93764782
3.14135599 4.19302416 4.93582392
3.14053988 4.18931198 4.93660784
3.14107203 4.18377590 4.93684816
3.13692808 4.19089603 4.93601608
3.14186811 4.18764019 4.93584013
3.14089990 4.18858385 4.93364811
3.14168406 4.18671989 4.92865610
3.13946795 4.19136810 4.94152021
3.13992810 4.19108009 4.93729591
3.14252806 4.18635178 4.93905592
3.13915205 4.19262409 4.94758415
3.14194012 4.18657589 4.94201612
3.14163995 4.18313599 4.94055986
3.14082003 4.18631220 4.93311977
3.14252400 4.18915987 4.94343996
3.14118409 4.18442392 4.93868780
3.14432001 4.19766378 4.92060804
3.14257193 4.18376017 4.93801594
3.14249611 4.18666410 4.93459177
3.13905191 4.18895197 4.93507195
3.13905191 4.19075203 4.93811178
3.14170003 4.19226408 4.93043184
3.14027596 4.19144821 4.93480015
3.13969207 4.18454409 4.92891216
3.14104390 4.19238377 4.92176008
3.14023590 4.19382381 4.94681597
3.14268398 4.19080782 4.92923212
3.14230394 4.19161606 4.94912004
3.14315200 4.18899202 4.92995214
3.14053202 4.19745588 4.92089605
3.14195204 4.18769598 4.93951988
3.14077210 4.18143988 4.93983984
3.14547610 4.19201612 4.93440008
3.14084411 4.18929577 4.93599987
3.14571595 4.18970394 4.92633581
3.14368391 4.18894386 4.94651222
3.14003611 4.19103193 4.93534422
3.14166808 4.18804789 4.93868780
3.14441991 4.18038416 4.93353605
3.14054799 4.18263197 4.94089603
3.14131188 4.19252777 4.94238377
3.14550805 4.19382381 4.93372822
3.14078808 4.18721581 4.93764782
3.14461589 4.19009590 4.92747211
3.14490795 4.19231176 4.92831993
3.14101195 4.18062401 4.93864012
3.13852811 4.18776798 4.92956781
3.14225197 4.18296003 4.94187212
3.14276409 4.19006395 4.94849586
3.14032793 4.19145584 4.93255997
3.14200807 4.19219208 4.93175983
3.14210796 4.18196011 4.93872023
3.14167595 4.19053602 4.92313623
3.14162803 4.19070387 4.92809582
3.14082408 4.19213581 4.93291187
3.14303994 4.19480801 4.92916822
3.14340401 4.19361591 4.92470407
3.14179611 4.18639183 4.93974400
3.14386797 4.18717623 4.93455982
3.14014411 4.18327188 4.93673611
3.14008808 4.18304014 4.93720007
3.14188790 4.18405581 4.94046402
3.14373994 4.18548012 4.94388819
3.13925195 4.19166422 4.94343996
3.13945603 4.17927217 4.93204784
3.14259195 4.18770409 4.92880011
3.14313602 4.19698381 4.93968010
3.14141989 4.18542385 4.91795206
3.14233589 4.18455219 4.93516779
3.14383197 4.18317604 4.93017578
3.14049196 4.18241596 4.94038391
3.14043188 4.18479204 4.93259192
3.14276409 4.18922377 4.93347216
3.14333200 4.18783188 4.94595194
3.14192009 4.19025612 4.93953609
3.13945603 4.19195223 4.93809605
3.14198399 4.19298410 4.93158388
3.14203596 4.18578386 4.94419193
3.13754010 4.19368792 4.92684793
3.13940811 4.18784809 4.93132782
3.14270401 4.18467999 4.93382406
3.14225197 4.18675995 4.93987179
3.14069605 4.18759203 4.92686415
3.14177203 4.18975210 4.94958401
3.14160395 4.18851185 4.92399979
3.14022803 4.20067215 4.94363213
3.14047599 4.18744802 4.94692802
3.14389992 4.18368816 4.95182419
3.14026403 4.18770409 4.94510412
3.14177608 4.18854380 4.92902422
3.14062405 4.19119978 4.92723179
3.14329600 4.18794394 4.94124794
3.13949609 4.19016790 4.93004799
3.14209199 4.19246387 4.93795204
3.14373994 4.19687223 4.93465614
3.13987994 4.18869591 4.92863989
3.14202404 4.19343996 4.92724800
3.14246798 4.19329596 4.94801617
3.14105201 4.18544817 4.92628813
3.14346409 4.19123983 4.92396784
3.14346004 4.19036818 4.93843222
3.14104795 4.19454384 4.94303989
3.14201999 4.19695997 4.94107199
3.13684392 4.18232822 4.93340778
3.14409995 4.18388796 4.92843199
3.14050388 4.19471979 4.93574381
3.14341593 4.18573618 4.93206406
3.13879991 4.19596815 4.93769598
3.14032793 4.19345617 4.93137598
3.14358401 4.19116020 4.92067194
3.14151192 4.18616819 4.91359997
3.14212394 4.18926382 4.93038416
3.14071989 4.18589592 4.94167995
3.14196801 4.18976784 4.92067194
3.14244795 4.18911982 4.93985605
3.14231992 4.19055223 4.93839979
3.14125609 4.18727207 4.94622421
3.14258003 4.18641615 4.92827177
3.14121199 4.18536806 4.93262386
3.14511609 4.18553591 4.93145609
3.14321589 4.18552780 4.94768000
3.14453197 4.18774414 4.94193602
3.13889194 4.19131994 4.93948793
3.14053988 4.19457579 4.93022394
3.14281988 4.19170380 4.92228794
3.14019203 4.19350386 4.93739223
3.14365602 4.19176006 4.93806410
3.14373589 4.19155216 4.93009615
3.13833594 4.19394398 4.94115210
3.13902807 4.19177580 4.93345594
3.14299202 4.18366385 4.92511988
3.14104795 4.18325615 4.94187212
3.14190793 4.19003201 4.92881584
3.14124799 4.18988800 4.94672012
3.14098406 4.19379997 4.92851210
3.14223599 4.18741608 4.94108820
3.14087200 4.19493580 4.93289614
3.14141989 4.19204807 4.93232012
3.13966393 4.18510389 4.93207979
3.14117599 4.18797588 4.92988777
3.13951993 4.18621588 4.92553616
3.14233208 4.18692017 4.93457603
3.14024401 4.19056797 4.93355179
3.14165592 4.18172789 4.95129585
