d1 d2 d3
3.13732004 4.18544006 4.93200016
3.13140011 4.20223999 4.89871979
3.14896011 4.18607998 4.95440006
3.13344002 4.18368006 4.92240000
3.13468003 4.17840004 4.92687988
3.14899993 4.19127989 4.92704010
3.15120006 4.21055984 4.92320013
3.14172006 4.19871998 4.93344021
3.14316010 4.19695997 4.94271994
3.14319992 4.18783998 4.92367983
3.14080000 4.19199991 4.91247988
3.13784003 4.20648003 4.94048023
3.13639998 4.19191980 4.94000006
3.14824009 4.22855997 4.96591997
3.13116002 4.15944004 4.95344019
3.14172006 4.20783997 4.96831989
3.14276004 4.20200014 4.94687986
3.13971996 4.18215990 4.91056013
3.14156008 4.18735981 4.90848017
3.14580011 4.16608000 4.94528008
3.14071989 4.21519995 4.92080021
3.13576007 4.16839981 4.93520021
3.14359999 4.20223999 4.91792011
3.14452004 4.18168020 4.90416002
3.14104009 4.19392014 4.92768002
3.14348006 4.18696022 4.94335985
3.14271998 4.18359995 4.92352009
3.13172007 4.19399977 4.94591999
3.14152002 4.19727993 4.91423988
3.13752007 4.18480015 4.93599987
3.14111996 4.19127989 4.93423986
3.14012003 4.18359995 4.94479990
3.14748001 4.21776009 4.92736006
3.13992000 4.19055986 4.93936014
3.14427996 4.17104006 4.94303989
3.13860011 4.19960022 4.93983984
3.14903998 4.20775986 4.90655994
3.13795996 4.19087982 4.93711996
3.13199997 4.18584013 4.92736006
3.14188004 4.17719984 4.91376019
3.14007998 4.18896008 4.93088007
3.13527989 4.21871996 4.94799995
3.13472009 4.21504021 4.90719986
3.13319993 4.19680023 4.95056009
3.14795995 4.17511988 4.91359997
3.13895988 4.20423985 4.94127989
3.13727999 4.19519997 4.93904018
3.14572001 4.19591999 4.91599989
3.13815999 4.19112015 4.96447992
3.14583993 4.17080021 4.96352005
3.14152002 4.20552015 4.91951990
3.14323997 4.20775986 4.93120003
3.13892007 4.18247986 4.91968012
3.14716005 4.17719984 4.92608023
3.14352012 4.21144009 4.93327999
3.14447999 4.17672014 4.95088005
3.14739990 4.22631979 4.91344023
3.14204001 4.17719984 4.97200012
3.14019990 4.18408012 4.95839977
3.13651991 4.20455980 4.91743994
3.14052010 4.19632006 4.91007996
3.13736010 4.19744015 4.92592001
3.13283992 4.15783978 4.92032003
3.13928008 4.16183996 4.96095991
3.14707994 4.18111992 4.92895985
3.14456010 4.18111992 4.92320013
3.14619994 4.17528009 4.91311979
3.14775991 4.18584013 4.92880011
3.13712001 4.19471979 4.96464014
3.14055991 4.15848017 4.93504000
3.14768004 4.19464016 4.99168015
3.14316010 4.18728018 4.90112019
3.15440011 4.19040012 4.93743992
3.14492011 4.19119978 4.92464018
3.14240003 4.17704010 4.95168018
3.14619994 4.18656015 4.94960022
3.14520001 4.20768023 4.89567995
3.15147996 4.20304012 4.91007996
3.14671993 4.18527985 4.92112017
3.14052010 4.18192005 4.96687984
3.14860010 4.19152021 4.92912006
3.14120007 4.18559980 4.89103985
3.14707994 4.17784023 4.97103977
3.13332009 4.20223999 4.91839981
3.14991999 4.17047977 4.93696022
3.13992000 4.17471981 4.94496012
3.13908005 4.18663979 4.96528006
3.14808011 4.18359995 4.98016024
3.14183998 4.17935991 4.93296003
3.14131999 4.19424009 4.95472002
3.14644003 4.18775988 5.00479984
3.14791989 4.18856001 4.93792009
3.14332008 4.18064022 4.96863985
3.14456010 4.19776011 4.90575981
3.14228010 4.19343996 4.95088005
3.13016009 4.18224001 4.90704012
3.14587998 4.19664001 4.96112013
3.15052009 4.18279982 4.92831993
3.14271998 4.18111992 4.91359997
3.14048004 4.19295979 4.96303988
3.14560008 4.17975998 4.95855999
3.14000010 4.18255997 4.94048023
3.12996006 4.18928003 4.94000006
3.13456011 4.20296001 4.95904016
3.13892007 4.16071987 4.95408010
3.15400004 4.19776011 4.96623993
3.14240003 4.19320011 4.92944002
3.13655996 4.18991995 4.92655993
3.14488006 4.18720007 4.89440012
3.15208006 4.19519997 4.92303991
3.13980007 4.15808010 4.92719984
3.14088011 4.19328022 4.93856001
3.14316010 4.18879986 4.99951982
3.14344001 4.19575977 4.95520020
3.14195991 4.17055988 4.94591999
3.13508010 4.18311977 4.91936016
3.13872004 4.17159986 4.96063995
3.13888001 4.19095993 4.90959978
3.15007997 4.16391993 4.92927980
3.14615989 4.18663979 4.92223978
3.13944006 4.18495989 4.96063995
3.14335990 4.18416023 4.93520021
3.14188004 4.21104002 4.90431976
3.13420010 4.18815994 4.90367985
3.13436007 4.21048021 4.92432022
3.13935995 4.19295979 4.95887995
3.13935995 4.19560003 4.97168016
3.14404011 4.19856024 4.94543982
3.14299989 4.18815994 4.91296005
3.13375998 4.20512009 4.93936014
3.13775992 4.19927979 4.91408014
3.14003992 4.19751978 4.87680006
3.13576007 4.17471981 4.96191978
3.14088011 4.20520020 4.90623999
3.15140009 4.20752001 4.94912004
3.13772011 4.18728018 4.91567993
3.13468003 4.19152021 4.94560003
3.14544010 4.16175985 4.96880007
3.13764000 4.17191982 4.91296005
3.13499999 4.18103981 4.92895985
3.14192009 4.19295979 4.95472002
3.14639997 4.19744015 4.90064001
3.13944006 4.18872023 4.93232012
3.14624000 4.17647982 4.90895987
3.14080000 4.19136000 4.99647999
3.13831997 4.16711998 4.93936014
3.14567995 4.19231987 4.93344021
3.14075994 4.16775990 4.93728018
3.13648009 4.17439985 4.91264009
3.14723992 4.19519997 4.96831989
3.12800002 4.19080019 4.93968010
3.14100003 4.18648005 4.95535994
3.13759995 4.19127989 4.92256021
3.13612008 4.19736004 4.94112015
3.13684011 4.19719982 4.91616011
3.14580011 4.17967987 4.91648006
3.14791989 4.18864012 4.92303991
3.13759995 4.18007994 4.92335987
3.14131999 4.17456007 4.94736004
3.14000010 4.17831993 4.92528009
3.13624001 4.17528009 4.97264004
3.14299989 4.16239977 4.95711994
3.14339995 4.18544006 4.95488024
3.15023994 4.19248009 4.96767998
3.14391994 4.18648005 4.89648008
3.14815998 4.22616005 4.94623995
3.14696002 4.18584013 4.90015984
3.14452004 4.17335987 4.91024017
3.14183998 4.17848015 4.93168020
3.13348007 4.19399977 4.96288013
3.13432002 4.18783998 4.98752022
3.14407992 4.19488001 4.90144014
3.15007997 4.18671989 4.90863991
3.13860011 4.19224024 4.91504002
3.14400005 4.18696022 4.96320009
3.14023995 4.18928003 4.95696020
3.14687991 4.15944004 4.90831995
3.15535998 4.18591976 4.93663979
3.13895988 4.17888021 4.89071989
3.13531995 4.19271994 4.89024019
3.14335990 4.17095995 4.91968012
3.14131999 4.19399977 4.97119999
3.14344001 4.22160006 4.90751982
3.14504004 4.19784021 4.91535997
3.13635993 4.15352011 4.92080021
3.14188004 4.19672012 4.97312021
3.13863993 4.18111992 4.91520023
3.14615989 4.16911983 4.92479992
3.13660002 4.19543982 4.95440006
3.13912010 4.18576002 4.97136021
3.14583993 4.18567991 4.91663980
3.13292003 4.18240023 4.90064001
3.13716006 4.15543985 4.97664022
3.14407992 4.19528008 4.93088007
3.14396000 4.19335985 4.92399979
3.14712000 4.15640020 4.94479990
3.15100002 4.17880011 4.93775988
3.14147997 4.19055986 4.93327999
3.14231992 4.17855978 4.93215990
3.13691998 4.18311977 4.95599985
3.13391995 4.20576000 4.97232008
3.14452004 4.16775990 4.92640018
3.13572001 4.18624020 4.92176008
3.13860011 4.17008018 4.91535997
3.13743997 4.18207979 4.93103981
3.14251995 4.20503998 4.92848015
3.14520001 4.18599987 4.90560007
3.14472008 4.19343996 4.90047979
3.14488006 4.18487978 4.92528009
3.13251996 4.20416021 4.93968010
3.14384007 4.20232010 4.93567991
3.14955997 4.18711996 4.95631981
3.14755988 4.19903994 4.95904016
3.15560007 4.18743992 4.93056011
3.14888000 4.17152023 4.94575977
3.13475990 4.18656015 4.96752024
3.13915992 4.19040012 4.99183989
3.14352012 4.18696022 4.88384008
3.14183998 4.18472004 4.96176004
3.13983989 4.18544006 4.95168018
3.14264011 4.20824003 4.89135981
3.14775991 4.18976021 4.96511984
3.13804007 4.18919992 4.90880013
3.14484000 4.18879986 4.92320013
3.13824010 4.21048021 4.91423988
3.13928008 4.18720007 4.95168018
3.14260006 4.17880011 4.98207998
3.14019990 4.19952011 4.96927977
3.14052010 4.16400003 4.92271996
3.14152002 4.17447996 4.89936018
3.13964009 4.19856024 4.92144012
3.15251994 4.19055986 4.95168018
3.14208007 4.20752001 4.92112017
3.14928007 4.18408012 4.98928022
3.14299989 4.18272018 4.93775988
3.13231993 4.18591976 4.91951990
3.14599991 4.19935989 4.96752024
3.13547993 4.19655991 4.91680002
3.14984012 4.17080021 4.94256020
3.14535999 4.19167995 4.93567991
3.14192009 4.19504023 4.91936016
3.14032006 4.20200014 4.94063997
3.13484001 4.20111990 4.93775988
3.13940001 4.16048002 4.93936014
3.13215995 4.18928003 4.94784021
3.14147997 4.20807981 4.93856001
3.14059997 4.18559980 4.93296003
3.15612006 4.19784021 4.94447994
3.14827991 4.20671988 4.96719980
3.14260006 4.19560003 4.90831995
3.14195991 4.19623995 4.94608021
3.14684010 4.17799997 4.92416000
3.14391994 4.18175983 4.92447996
3.14208007 4.19375992 4.91408014
3.14456010 4.16376019 4.91408014
3.14251995 4.17912006 4.95503998
3.13615990 4.18631983 4.94511986
3.14204001 4.19608021 4.94719982
3.14407992 4.20592022 4.93327999
3.14159989 4.18720007 4.95872021
3.13860011 4.17439985 4.94975996
3.13739991 4.17672014 4.94848013
3.14443994 4.18168020 4.98559999
3.13987994 4.19935989 4.92496014
3.15355992 4.22071981 4.90575981
3.14400005 4.19975996 4.89648008
3.14843988 4.20079994 4.96095991
3.14168000 4.17952013 4.91264009
3.14827991 4.17831993 4.94608021
3.13860011 4.18504000 4.96063995
3.13416004 4.16079998 4.94816017
3.14883995 4.18111992 4.91951990
3.14808011 4.17903996 4.96992016
3.14287996 4.18016005 4.94848013
3.14375997 4.20128012 4.93951988
3.14352012 4.20223999 4.97312021
3.13676000 4.19952011 4.92816019
3.14023995 4.19152021 4.91215992
3.13863993 4.19008017 4.95760012
3.14472008 4.18983984 4.96784019
3.14240003 4.17600012 4.95855999
3.13712001 4.18160009 4.95232010
3.14380002 4.17352009 4.95455980
3.14743996 4.20824003 4.94575977
3.14159989 4.20552015 4.94496012
3.14251995 4.18760014 4.87504005
3.15463996 4.22096014 4.93872023
3.13840008 4.18408012 4.92496014
3.14000010 4.19464016 4.90880013
3.13755989 4.19087982 4.93760014
3.14668012 4.18048000 4.93887997
3.14468002 4.18720007 4.93807983
3.14127994 4.18240023 4.92416000
3.12940001 4.17959976 4.94191980
3.14283991 4.18247986 4.95599985
3.13644004 4.19280005 4.93232012
3.14348006 4.19840002 4.90015984
3.14375997 4.17808008 4.96352005
3.12940001 4.19375992 4.94000006
3.13655996 4.19159985 4.97215986
3.14876008 4.18207979 4.97887993
3.13599992 4.20079994 4.93792009
3.14211988 4.19000006 4.89775991
3.14843988 4.19055986 4.91296005
3.14651990 4.18160009 4.92560005
3.14664006 4.18631983 4.90560007
3.13888001 4.19560003 4.89487982
3.14851999 4.18400002 4.92256021
3.13511992 4.20416021 4.90655994
3.14547992 4.19343996 4.96288013
3.13472009 4.17975998 4.86736012
3.13116002 4.20287991 4.93039989
3.14732003 4.18703985 4.94895983
3.13700008 4.19776011 4.89279985
3.13671994 4.19712019 4.94000006
3.14684010 4.18111992 4.92944002
3.13736010 4.19144011 4.94960022
3.13560009 4.16991997 4.91616011
3.13547993 4.18567991 4.92127991
3.13671994 4.18183994 4.92240000
3.14111996 4.18431997 4.90479994
3.14592004 4.18272018 4.95535994
3.14511991 4.20703983 4.95552015
3.14675999 4.17608023 4.91919994
3.14863992 4.17000008 4.97039986
3.14788008 4.18175983 4.91215992
3.14339995 4.17880011 4.94895983
3.13648009 4.19615984 4.95743990
3.13204002 4.19104004 4.93648005
3.14316010 4.20327997 4.94288015
3.13768005 4.18544006 4.92144012
3.13152003 4.20047998 4.93584013
3.14091992 4.17992020 4.92047977
3.14727998 4.17568016 4.93599987
3.13863993 4.20455980 4.90288019
3.14856005 4.17799997 4.94208002
3.13987994 4.19095993 4.95616007
3.13463998 4.20408010 4.94799995
3.13427997 4.18680000 4.91359997
3.14384007 4.19560003 4.90623999
3.14316010 4.20423985 4.96576023
3.14120007 4.18951988 4.96560001
3.12588000 4.19944000 4.89376020
3.15664005 4.18423986 4.93663979
3.14075994 4.18959999 4.94224024
3.13996005 4.19496012 4.91792011
3.14948010 4.16599989 4.93472004
3.15023994 4.21256018 4.92015982
3.14632010 4.20431995 4.92000008
3.14296007 4.17407990 4.91311979
3.13411999 4.20416021 4.93936014
3.14240003 4.17199993 4.94927979
3.13955998 4.17216015 4.90944004
3.13784003 4.18624020 4.95232010
3.13540006 4.18936014 4.93743992
3.15720010 4.19199991 4.95743990
3.13159990 4.19799995 4.95264006
3.13560009 4.20463991 4.90015984
3.14172006 4.19575977 4.94496012
3.14208007 4.18904018 4.91599989
3.14944005 4.19367981 4.95120001
3.13427997 4.17551994 4.89680004
3.13847995 4.18128014 4.92784023
3.14159989 4.19312000 4.92751980
3.13784003 4.19208002 4.96208000
3.14355993 4.19191980 4.92848015
3.15124011 4.18423986 4.93520021
3.13651991 4.18064022 4.93472004
3.13215995 4.17712021 4.97264004
3.14328003 4.18504000 4.93247986
3.13639998 4.21415997 4.91936016
3.14023995 4.21424007 4.94464016
3.13876009 4.17712021 4.91711998
3.14872003 4.19935989 4.93919992
3.14339995 4.18735981 4.94736004
3.14052010 4.20887995 4.95792007
3.14332008 4.18128014 4.90352011
3.13703990 4.17664003 4.90416002
3.14211988 4.19424009 4.92736006
3.14071989 4.18896008 4.92384005
3.14696002 4.19015980 4.91792011
3.14416003 4.21095991 4.92608023
3.14319992 4.20535994 4.90335989
3.13531995 4.20168018 4.93472004
3.13840008 4.18287992 4.91936016
3.13928008 4.19191980 4.97119999
3.14147997 4.20663977 4.94015980
3.15091991 4.19999981 4.96767998
3.14204001 4.18767977 4.92975998
3.14380002 4.19439983 4.90144014
3.13116002 4.18559980 4.93887997
3.14800000 4.17288017 4.92575979
3.14120007 4.19632006 4.92144012
3.14136004 4.18048000 4.95775986
3.14023995 4.19591999 4.97472000
3.13815999 4.18423986 4.93296003
3.14856005 4.18616009 4.95679998
3.15359998 4.17999983 4.90127993
3.13648009 4.20079994 4.92015982
3.13448000 4.18671989 4.96704006
3.14576006 4.20919991 4.95215988
3.13332009 4.16919994 4.96239996
3.14323997 4.18103981 4.90560007
3.13576007 4.17840004 4.90927982
3.13628006 4.18552017 4.95344019
3.13664007 4.19647980 4.93024015
3.14951992 4.20047998 4.92127991
3.13624001 4.18648005 4.94447994
3.14696002 4.19152021 4.94256020
3.14192009 4.17903996 4.89904022
3.14267993 4.18544006 4.93472004
3.14143991 4.16007996 4.94655991
3.13572001 4.16423988 4.92320013
3.13404012 4.20327997 4.95296001
3.13003993 4.16703987 4.94575977
3.13836002 4.19640017 4.97599983
3.14303994 4.20287991 4.92975998
3.14012003 4.22279978 4.92320013
3.14143991 4.17959976 4.95344019
3.13603997 4.16239977 4.93872023
3.14687991 4.19248009 4.94335985
3.14075994 4.18064022 4.92623997
3.13691998 4.17935991 4.96032000
3.14323997 4.20031977 4.94944000
3.14908004 4.19375992 4.96144009
3.14863992 4.18408012 4.95968008
3.13448000 4.16904020 4.94048023
3.14556003 4.19144011 4.91663980
3.14416003 4.15927982 4.91120005
3.13827991 4.20448017 4.92303991
3.13944006 4.18416023 4.95535994
3.14520001 4.19640017 4.93919992
3.13168001 4.20503998 4.90352011
3.14427996 4.18368006 4.88927984
3.13396001 4.19176006 4.93680000
3.14743996 4.21591997 4.93151999
3.14003992 4.19415998 4.95455980
3.14323997 4.18919992 4.92751980
3.14888000 4.18192005 4.91391993
3.13752007 4.19655991 4.95872021
3.14264011 4.19239998 4.91951990
3.14951992 4.19392014 4.92399979
3.14111996 4.19280005 4.89024019
3.13772011 4.18552017 4.91680002
3.14088011 4.19032001 4.91024017
3.15007997 4.17335987 4.95200014
3.14188004 4.20896006 4.93648005
3.14292002 4.19015980 4.95760012
3.14364004 4.18720007 4.91983986
3.14615989 4.19664001 4.86191988
3.13364005 4.17791986 4.95728016
3.12816000 4.19328022 4.96400023
3.15675998 4.18264008 4.97760010
3.13967991 4.16183996 4.88496017
3.14547992 4.17992020 4.93631983
3.14371991 4.19704008 4.97904015
3.13536000 4.20120001 4.94927979
3.14391994 4.17863989 4.92912006
3.14168000 4.17784023 4.94719982
3.13791990 4.16911983 4.87983990
3.14387989 4.20168018 4.94320011
3.14136004 4.17672014 4.90623999
3.14727998 4.18344021 4.92608023
3.13784003 4.18207979 4.97359991
3.13951993 4.16296005 4.93391991
3.14703989 4.16359997 4.89968014
3.14924002 4.18048000 4.94048023
3.14055991 4.17047977 4.90095997
3.14264011 4.20240021 4.94496012
3.13188004 4.20743990 4.95775986
3.13768005 4.17672014 4.91088009
3.14156008 4.18391991 4.96912003
3.14235997 4.19856024 4.97408009
3.13948011 4.16968012 4.89423990
3.13768005 4.18688011 4.94863987
3.13784003 4.19608021 4.93408012
3.13524008 4.17992020 4.91680002
3.14172006 4.17327976 4.96095991
3.14208007 4.17399979 4.94496012
3.14095998 4.18215990 4.89904022
3.14639997 4.19608021 4.93663979
3.13624001 4.17288017 4.94528008
3.14332008 4.18480015 4.91839981
3.14423990 4.19920015 4.94144011
3.15440011 4.17863989 4.94816017
3.13387990 4.17751980 4.91359997
3.14231992 4.16728020 4.94992018
3.14280009 4.18351984 4.92736006
3.14488006 4.20247984 4.94560003
3.14456010 4.17855978 4.93535995
3.14032006 4.19519997 4.91039991
3.14404011 4.19280005 5.00207996
3.13488007 4.19967985 4.93631983
3.13615990 4.20576000 4.93279982
3.14700007 4.18639994 4.96256018
3.14107990 4.17647982 4.93215990
3.14680004 4.20312023 4.93951988
3.13323998 4.19975996 4.95855999
3.13619995 4.17759991 4.92575979
3.13752007 4.18391991 4.93872023
3.15032005 4.17191982 4.94944000
3.13420010 4.19136000 4.93904018
3.14840007 4.18696022 4.93487978
3.14335990 4.18968010 4.92944002
3.14260006 4.20919991 4.93856001
3.15436006 4.19008017 4.97664022
3.14068007 4.18416023 4.91743994
3.14260006 4.19352007 4.94528008
3.13536000 4.18760014 4.88032007
3.13628006 4.19504023 4.94224024
3.15335989 4.20951986 4.91936016
3.13748002 4.18624020 4.91839981
3.13563991 4.19719982 4.93504000
3.13495994 4.19479990 4.92880011
3.13852000 4.17271996 4.93680000
3.13615990 4.20103979 4.93968010
3.14140010 4.21072006 4.93951988
3.13915992 4.17944002 4.90528011
3.13684011 4.17384005 4.96447992
3.14055991 4.20327997 4.92816019
3.14195991 4.17087984 4.94880009
3.14036012 4.18304014 4.94880009
3.14504004 4.19375992 4.93088007
3.14619994 4.18359995 4.93983984
3.14176011 4.18455982 4.90799999
3.13784003 4.19415998 4.94432020
3.14299989 4.19367981 4.91871977
3.14411998 4.17568016 4.96831989
3.14732003 4.16695976 4.90655994
3.13980007 4.17695999 4.93151999
3.12944007 4.20688009 4.91103983
3.14211988 4.19095993 4.92543983
3.14531994 4.18071985 4.93552017
3.14791989 4.16552019 4.96655989
3.14739990 4.18607998 4.92303991
3.13407993 4.18111992 4.95599985
3.14235997 4.17560005 4.95983982
3.14179993 4.19239998 4.94927979
3.13836002 4.18807983 4.95103979
3.13703990 4.18168020 4.94176006
3.13556004 4.19975996 4.90816021
3.13603997 4.20703983 4.90543985
3.13876009 4.18896008 4.90447998
3.13976002 4.17687988 4.96144009
3.14811993 4.17952013 4.92672014
3.14531994 4.19447994 4.93103981
3.14580011 4.19360018 4.96848011
3.14123988 4.20671988 4.93663979
3.14675999 4.17704010 4.91487980
3.14211988 4.18607998 4.90095997
3.13544011 4.20904016 4.96176004
3.13664007 4.20215988 4.90944004
3.14143991 4.18743992 4.92687988
3.13016009 4.17903996 4.97359991
3.13836002 4.17152023 4.94687986
3.14427996 4.19912004 4.97616005
3.13411999 4.20656013 4.93807983
3.13172007 4.19144011 4.88288021
3.13895988 4.17704010 4.91743994
3.14520001 4.19159985 4.94015980
3.13655996 4.16951990 4.91232014
3.13599992 4.17080021 4.91871977
3.14479995 4.19303989 4.90511990
3.13768005 4.21447992 4.97088003
3.14364004 4.20688009 4.93807983
3.13511992 4.18991995 4.95056009
3.13820004 4.20400000 4.92751980
3.14352012 4.20207977 4.91376019
3.14439988 4.20423985 4.93056011
3.14572001 4.20359993 4.92912006
3.14619994 4.19744015 4.94672012
3.14531994 4.17632008 4.95743990
3.13795996 4.19095993 4.99599981
3.13479996 4.17080021 4.90719986
3.14720011 4.19504023 4.94432020
3.15332007 4.19176006 4.95247984
3.13791990 4.19023991 4.92719984
3.14495993 4.19415998 4.92975998
3.13044000 4.18400002 4.94511986
3.14012003 4.19144011 4.89599991
3.14680004 4.19647980 4.95327997
3.14068007 4.18048000 4.95919991
3.14312005 4.19992018 4.92256021
3.14540005 4.20431995 4.89567995
3.14508009 4.17880011 4.93504000
3.14404011 4.20319986 4.90768003
3.13488007 4.17615986 4.97232008
3.13915992 4.19152021 4.93584013
3.14140010 4.19704008 4.90927982
3.13992000 4.18016005 4.95663977
3.12827992 4.18767977 4.92608023
3.14107990 4.20728016 4.90303993
3.12935996 4.17727995 4.92655993
3.13919997 4.17816019 4.93839979
3.14639997 4.20864010 4.96271992
3.14531994 4.18472004 4.92768002
3.13755989 4.19080019 4.87616014
3.13168001 4.19975996 4.90655994
3.13635993 4.19008017 4.93200016
3.13028002 4.18807983 4.93743992
3.14211988 4.19008017 4.90959978
3.14192009 4.18504000 4.94239998
3.14628005 4.19112015 4.94015980
3.14492011 4.20775986 4.95936012
3.14531994 4.18815994 4.96687984
3.13632011 4.19600010 4.92367983
3.14172006 4.16463995 4.93088007
3.13955998 4.19167995 4.91440010
3.14748001 4.19032001 4.91552019
3.13107991 4.18232012 4.95071983
3.14612007 4.20183992 4.93472004
3.14192009 4.17647982 4.92303991
3.14551997 4.20039988 4.93824005
3.13644004 4.18151999 4.98447990
3.14256001 4.15976000 4.91631985
3.14276004 4.19032001 4.96015978
3.14183998 4.17464018 4.97247982
3.14472008 4.18711996 4.91455984
3.14456010 4.18400002 4.92191982
3.14723992 4.18552017 4.93215990
3.13639998 4.18807983 4.90384007
3.14003992 4.17608023 4.94352007
3.14107990 4.19871998 4.94320011
3.14352012 4.20472002 4.92127991
3.14228010 4.18024015 4.96511984
