   8.3333333333333329E-002   4.1571359729468682E-003   1.8759302372939324E-005   4.8003127095519460E-007
   4.1666666666666664E-002   1.0384097928567426E-003   1.1656005067806063E-006   7.3129510225200534E-009
   2.0833333333333332E-002   2.5954789053073135E-004   7.2743578161116318E-008   1.1355050233419206E-010
   1.0416666666666666E-002   6.4883564023121565E-005   4.5448130814307319E-009   1.7713608357894373E-012
   5.2083333333333330E-003   1.6220677987122123E-005   2.8402491469847746E-010   2.7755575615628914E-014
   2.6041666666666665E-003   4.0551561835133754E-006   1.7751800029941478E-011   4.4408920985006262E-016
   1.3020833333333333E-003   1.0137882134886311E-006   1.1098899577177690E-012   1.1102230246251565E-016
   6.5104166666666663E-004   2.5344700149698696E-007   6.9166894434147252E-014   8.8817841970012523E-016
   3.2552083333333332E-004   6.3361746738266334E-008   4.9960036108132044E-015   3.3306690738754696E-016
   1.6276041666666666E-004   1.5840436295988525E-008   4.4408920985006262E-016   7.7715611723760958E-016
