5.7693816931927806          1.5560250460305065            2.1066783235811370            1.4953176671794182              1.3930924069170949                      42.924442381871593
1.4753862834846090          0.8808274538057687            0.2972794148394206            0.0296455126791248              0.0297818907857738                      5.5152777314000616
0.6432406753729100          0.4972787238406555            0.0729809757661272            0.0017851705916376              0.0018137228867232                      1.3362264182769010
0.3009748696948020          0.2646501874250164            0.0181623411348925            0.0001105370755190              0.0001126244336600                      0.3314463086059262
0.0571401674547820          0.0556892972511615            0.0007254351018102            0.0000001763316848              0.0000001798221713                      0.0132246133224214
0.0283864098154604          0.0280237087940906            0.0001813505106849            0.0000000110196900              0.0000000112192619                      0.0033058936434997
0.0056481181412313          0.0056336103118739            0.0000072539146787            0.0000000000175908              0.0000000003625864                      0.0001322216516328
0.0028222432842270          0.0028186163287382            0.0000018134777444            0.0000000000012336              0.0000000012507648                      0.0000340779362559
0.0005641583534097          0.0005640132749298            0.0000000725392399            0.0000000000003201              0.0000000036192382                      0.0001098069677354
0.0000282061041233          0.0002820247701609            0.0000000181355361            0.0000000000009681              0.0000000332251861                      0.0004983850263542
0.0000056409288394          0.0000564078672233            0.0000000007105853            0.0000000000203113              0.0000001516489760                      0.3303480763119282
0.0000005640954413          0.0000056410209405            0.0000000000332636            0.0000000000517674              0.0000518255727135                      67.498841066133934
0.0000000563016343          0.0000005649702496            0.0000000009769531            0.0000000011619900              0.0018502200587313                      110978.77900111930
0.0000000072297766          0.0000000609289965            0.0000000056843849            0.0000000075347563              3.5212575114184297                      111022345.98597704
